,연도,일시,측정소,PM2.5
43446,4,05-19 06:00,신방동,0.084
43447,4,05-19 07:00,신방동,0.06
43448,4,05-19 08:00,신방동,0.06
43449,4,05-19 09:00,신방동,0.048
43450,4,05-19 10:00,신방동,0.064
43451,4,05-19 11:00,신방동,0.052000000000000005
43452,4,05-19 12:00,신방동,0.056
43453,4,05-19 13:00,신방동,0.056
43454,4,05-19 14:00,신방동,0.048
43455,4,05-19 15:00,신방동,0.036000000000000004
43456,4,05-19 16:00,신방동,0.052000000000000005
43457,4,05-19 17:00,신방동,0.052000000000000005
43458,4,05-19 18:00,신방동,0.052000000000000005
43459,4,05-19 19:00,신방동,0.056
43460,4,05-19 20:00,신방동,0.064
43461,4,05-19 21:00,신방동,0.068
43462,4,05-19 22:00,신방동,0.08
43463,4,05-19 23:00,신방동,0.06
43464,4,05-20 00:00,신방동,0.064
43465,4,05-20 01:00,신방동,0.064
43466,4,05-20 02:00,신방동,0.064
43467,4,05-20 03:00,신방동,0.064
43468,4,05-20 04:00,신방동,0.064
43469,4,05-20 05:00,신방동,0.07200000000000001
43470,4,05-20 06:00,신방동,0.06
43471,4,05-20 07:00,신방동,0.06
43472,4,05-20 08:00,신방동,0.068
43473,4,05-20 09:00,신방동,0.052000000000000005
43474,4,05-20 10:00,신방동,0.056
43475,4,05-20 11:00,신방동,0.052000000000000005
43476,4,05-20 12:00,신방동,0.048
43477,4,05-20 13:00,신방동,0.052000000000000005
43478,4,05-20 14:00,신방동,0.052000000000000005
43479,4,05-20 15:00,신방동,0.052000000000000005
43480,4,05-20 16:00,신방동,0.064
43481,4,05-20 17:00,신방동,0.056
43482,4,05-20 18:00,신방동,0.056
43483,4,05-20 19:00,신방동,0.064
43484,4,05-20 20:00,신방동,0.064
43485,4,05-20 21:00,신방동,0.064
43486,4,05-20 22:00,신방동,0.06
43487,4,05-20 23:00,신방동,0.064
43488,4,05-23 00:00,신방동,0.036000000000000004
43489,4,05-23 01:00,신방동,0.04
43490,4,05-23 02:00,신방동,0.044
43491,4,05-23 03:00,신방동,0.036000000000000004
43492,4,05-23 04:00,신방동,0.032
43493,4,05-23 05:00,신방동,0.032
43494,4,05-23 06:00,신방동,0.04
43495,4,05-23 07:00,신방동,0.044
43496,4,05-23 08:00,신방동,0.04
43497,4,05-23 09:00,신방동,0.048
43498,4,05-23 10:00,신방동,0.044
43499,4,05-23 11:00,신방동,0.044
43500,4,05-23 12:00,신방동,0.048
43501,4,05-23 13:00,신방동,0.044
43502,4,05-23 14:00,신방동,0.044
43503,4,05-23 15:00,신방동,0.04
43504,4,05-23 16:00,신방동,0.032
43505,4,05-23 17:00,신방동,0.044
43506,4,05-23 18:00,신방동,0.06
43507,4,05-23 19:00,신방동,0.044
43508,4,05-23 20:00,신방동,0.048
43509,4,05-23 21:00,신방동,0.044
43510,4,05-23 22:00,신방동,0.048
43511,4,05-23 23:00,신방동,0.052000000000000005
43512,4,05-24 00:00,신방동,0.052000000000000005
43513,4,05-24 01:00,신방동,0.048
43514,4,05-24 02:00,신방동,0.048
43515,4,05-24 03:00,신방동,0.044
43516,4,05-24 04:00,신방동,0.052000000000000005
43517,4,05-24 05:00,신방동,0.04
43518,4,05-24 06:00,신방동,0.056
43519,4,05-24 07:00,신방동,0.04
43520,4,05-24 08:00,신방동,0.04
43521,4,05-24 09:00,신방동,0.044
43522,4,05-24 10:00,신방동,0.056
43523,4,05-24 11:00,신방동,0.052000000000000005
43524,4,05-24 12:00,신방동,0.04
43525,4,05-24 13:00,신방동,0.052000000000000005
43526,4,05-24 14:00,신방동,0.044
43527,4,05-24 15:00,신방동,0.032
43528,4,05-24 16:00,신방동,0.036000000000000004
43529,4,05-24 17:00,신방동,0.048
43530,4,05-24 18:00,신방동,0.044
43531,4,05-24 19:00,신방동,0.044
43532,4,05-24 20:00,신방동,0.052000000000000005
43533,4,05-24 21:00,신방동,0.06
43534,4,05-24 22:00,신방동,0.088
43535,4,05-24 23:00,신방동,0.052000000000000005
43536,4,05-25 00:00,신방동,0.052000000000000005
43537,4,05-25 01:00,신방동,0.048
43538,4,05-25 02:00,신방동,0.06
43539,4,05-25 03:00,신방동,0.048
43540,4,05-25 04:00,신방동,0.052000000000000005
43541,4,05-25 05:00,신방동,0.052000000000000005
43542,4,05-25 06:00,신방동,0.044
43543,4,05-25 07:00,신방동,0.044
43544,4,05-25 08:00,신방동,0.056
43545,4,05-25 09:00,신방동,0.048
43546,4,05-25 10:00,신방동,0.056
43547,4,05-25 11:00,신방동,0.044
43548,4,05-25 12:00,신방동,0.04
43549,4,05-25 13:00,신방동,0.04
43550,4,05-25 14:00,신방동,0.04
43551,4,05-25 15:00,신방동,0.04
43552,4,05-25 16:00,신방동,0.048
43553,4,05-25 17:00,신방동,0.04
43554,4,05-25 18:00,신방동,0.04
43555,4,05-25 19:00,신방동,0.056
43556,4,05-25 20:00,신방동,0.048
43557,4,05-25 21:00,신방동,0.056
43558,4,05-25 22:00,신방동,0.048
43559,4,05-25 23:00,신방동,0.044
43560,4,05-28 00:00,신방동,0.012
43561,4,05-28 01:00,신방동,0.02
43562,4,05-28 02:00,신방동,0.02
43563,4,05-28 03:00,신방동,0.016
43564,4,05-28 04:00,신방동,0.02
43565,4,05-28 05:00,신방동,0.02
43566,4,05-28 06:00,신방동,0.024
43567,4,05-28 07:00,신방동,0.028
43568,4,05-28 08:00,신방동,0.02
43569,4,05-28 09:00,신방동,0.032
43570,4,05-28 10:00,신방동,0.028
43571,4,05-28 11:00,신방동,0.028
43572,4,05-28 12:00,신방동,0.036000000000000004
43573,4,05-28 13:00,신방동,0.036000000000000004
43574,4,05-28 14:00,신방동,0.032
43575,4,05-28 15:00,신방동,0.032
43576,4,05-28 16:00,신방동,0.028
43577,4,05-28 17:00,신방동,0.032
43578,4,05-28 18:00,신방동,0.044
43579,4,05-28 19:00,신방동,0.032
43580,4,05-28 20:00,신방동,0.036000000000000004
43581,4,05-28 21:00,신방동,0.032
43582,4,05-28 22:00,신방동,0.04
43583,4,05-28 23:00,신방동,0.04
43584,4,05-29 00:00,신방동,0.036000000000000004
43585,4,05-29 01:00,신방동,0.04
43586,4,05-29 02:00,신방동,0.036000000000000004
43587,4,05-29 03:00,신방동,0.044
43588,4,05-29 04:00,신방동,0.044
43589,4,05-29 05:00,신방동,0.04
43590,4,05-29 06:00,신방동,0.048
43591,4,05-29 07:00,신방동,0.036000000000000004
43592,4,05-29 08:00,신방동,0.04
43593,4,05-29 09:00,신방동,0.036000000000000004
43594,4,05-29 10:00,신방동,0.044
43595,4,05-29 11:00,신방동,0.048
43596,4,05-29 12:00,신방동,0.032
43597,4,05-29 13:00,신방동,0.04
43598,4,05-29 14:00,신방동,0.04
43599,4,05-29 15:00,신방동,0.032
43600,4,05-29 16:00,신방동,0.032
43601,4,05-29 17:00,신방동,0.044
43602,4,05-29 18:00,신방동,0.044
43603,4,05-29 19:00,신방동,0.04
43604,4,05-29 20:00,신방동,0.044
43605,4,05-29 21:00,신방동,0.052000000000000005
43606,4,05-29 22:00,신방동,0.084
43607,4,05-29 23:00,신방동,0.052000000000000005
43608,4,05-30 00:00,신방동,0.048
43609,4,05-30 01:00,신방동,0.048
43610,4,05-30 02:00,신방동,0.052000000000000005
43611,4,05-30 03:00,신방동,0.048
43612,4,05-30 04:00,신방동,0.048
43613,4,05-30 05:00,신방동,0.052000000000000005
43614,4,05-30 06:00,신방동,0.044
43615,4,05-30 07:00,신방동,0.044
43616,4,05-30 08:00,신방동,0.052000000000000005
43617,4,05-30 09:00,신방동,0.048
43618,4,05-30 10:00,신방동,0.056
43619,4,05-30 11:00,신방동,0.04
43620,4,05-30 12:00,신방동,0.04
43621,4,05-30 13:00,신방동,0.04
43622,4,05-30 14:00,신방동,0.04
43623,4,05-30 15:00,신방동,0.04
43624,4,05-30 16:00,신방동,0.044
43625,4,05-30 17:00,신방동,0.044
43626,4,05-30 18:00,신방동,0.04
43627,4,05-30 19:00,신방동,0.048
43628,4,05-30 20:00,신방동,0.052000000000000005
43629,4,05-30 21:00,신방동,0.052000000000000005
43630,4,05-30 22:00,신방동,0.044
43631,4,05-30 23:00,신방동,0.044
43632,4,06-02 00:00,신방동,0.1
43633,4,06-02 01:00,신방동,0.10400000000000001
43634,4,06-02 02:00,신방동,0.10400000000000001
43635,4,06-02 03:00,신방동,0.096
43636,4,06-02 04:00,신방동,0.092
43637,4,06-02 05:00,신방동,0.088
43638,4,06-02 06:00,신방동,0.092
43639,4,06-02 07:00,신방동,0.092
43640,4,06-02 08:00,신방동,0.084
43641,4,06-02 09:00,신방동,0.092
43642,4,06-02 10:00,신방동,0.08
43643,4,06-02 11:00,신방동,0.08
43644,4,06-02 12:00,신방동,0.08
43645,4,06-02 13:00,신방동,0.08
43646,4,06-02 14:00,신방동,0.076
43647,4,06-02 15:00,신방동,0.076
43648,4,06-02 16:00,신방동,0.07200000000000001
43649,4,06-02 17:00,신방동,0.08
43650,4,06-02 18:00,신방동,0.084
43651,4,06-02 19:00,신방동,0.084
43652,4,06-02 20:00,신방동,0.08
43653,4,06-02 21:00,신방동,0.084
43654,4,06-02 22:00,신방동,0.084
43655,4,06-02 23:00,신방동,0.08
43656,4,06-03 00:00,신방동,0.084
43657,4,06-03 01:00,신방동,0.08
43658,4,06-03 02:00,신방동,0.08
43659,4,06-03 03:00,신방동,0.07200000000000001
43660,4,06-03 04:00,신방동,0.07200000000000001
43661,4,06-03 05:00,신방동,0.07200000000000001
43662,4,06-03 06:00,신방동,0.088
43663,4,06-03 07:00,신방동,0.068
43664,4,06-03 08:00,신방동,0.068
43665,4,06-03 09:00,신방동,0.06
43666,4,06-03 10:00,신방동,0.076
43667,4,06-03 11:00,신방동,0.064
43668,4,06-03 12:00,신방동,0.064
43669,4,06-03 13:00,신방동,0.064
43670,4,06-03 14:00,신방동,0.068
43671,4,06-03 15:00,신방동,0.052000000000000005
43672,4,06-03 16:00,신방동,0.06
43673,4,06-03 17:00,신방동,0.068
43674,4,06-03 18:00,신방동,0.064
43675,4,06-03 19:00,신방동,0.06
43676,4,06-03 20:00,신방동,0.068
43677,4,06-03 21:00,신방동,0.07200000000000001
43678,4,06-03 22:00,신방동,0.096
43679,4,06-03 23:00,신방동,0.07200000000000001
43680,4,06-04 00:00,신방동,0.068
43681,4,06-04 01:00,신방동,0.068
43682,4,06-04 02:00,신방동,0.076
43683,4,06-04 03:00,신방동,0.068
43684,4,06-04 04:00,신방동,0.068
43685,4,06-04 05:00,신방동,0.07200000000000001
43686,4,06-04 06:00,신방동,0.064
43687,4,06-04 07:00,신방동,0.064
43688,4,06-04 08:00,신방동,0.076
43689,4,06-04 09:00,신방동,0.068
43690,4,06-04 10:00,신방동,0.06
43691,4,06-04 11:00,신방동,0.06
43692,4,06-04 12:00,신방동,0.052000000000000005
43693,4,06-04 13:00,신방동,0.056
43694,4,06-04 14:00,신방동,0.056
43695,4,06-04 15:00,신방동,0.056
43696,4,06-04 16:00,신방동,0.06
43697,4,06-04 17:00,신방동,0.06
43698,4,06-04 18:00,신방동,0.06
43699,4,06-04 19:00,신방동,0.07200000000000001
43700,4,06-04 20:00,신방동,0.068
43701,4,06-04 21:00,신방동,0.068
43702,4,06-04 22:00,신방동,0.06
43703,4,06-04 23:00,신방동,0.056
43704,4,06-07 00:00,신방동,0.048
43705,4,06-07 01:00,신방동,0.06
43706,4,06-07 02:00,신방동,0.06
43707,4,06-07 03:00,신방동,0.056
43708,4,06-07 04:00,신방동,0.052000000000000005
43709,4,06-07 05:00,신방동,0.052000000000000005
43710,4,06-07 06:00,신방동,0.056
43711,4,06-07 07:00,신방동,0.064
43712,4,06-07 08:00,신방동,0.06
43713,4,06-07 09:00,신방동,0.068
43714,4,06-07 10:00,신방동,0.064
43715,4,06-07 11:00,신방동,0.064
43716,4,06-07 12:00,신방동,0.068
43717,4,06-07 13:00,신방동,0.064
43718,4,06-07 14:00,신방동,0.06
43719,4,06-07 15:00,신방동,0.06
43720,4,06-07 16:00,신방동,0.056
43721,4,06-07 17:00,신방동,0.064
43722,4,06-07 18:00,신방동,0.07200000000000001
43723,4,06-07 19:00,신방동,0.07200000000000001
43724,4,06-07 20:00,신방동,0.068
43725,4,06-07 21:00,신방동,0.064
43726,4,06-07 22:00,신방동,0.06
43727,4,06-07 23:00,신방동,0.068
43728,4,06-08 00:00,신방동,0.064
43729,4,06-08 01:00,신방동,0.064
43730,4,06-08 02:00,신방동,0.064
43731,4,06-08 03:00,신방동,0.06
43732,4,06-08 04:00,신방동,0.06
43733,4,06-08 05:00,신방동,0.056
43734,4,06-08 06:00,신방동,0.07200000000000001
43735,4,06-08 07:00,신방동,0.056
43736,4,06-08 08:00,신방동,0.056
43737,4,06-08 09:00,신방동,0.056
43738,4,06-08 10:00,신방동,0.068
43739,4,06-08 11:00,신방동,0.056
43740,4,06-08 12:00,신방동,0.056
43741,4,06-08 13:00,신방동,0.064
43742,4,06-08 14:00,신방동,0.06
43743,4,06-08 15:00,신방동,0.044
43744,4,06-08 16:00,신방동,0.052000000000000005
43745,4,06-08 17:00,신방동,0.06
43746,4,06-08 18:00,신방동,0.06
43747,4,06-08 19:00,신방동,0.056
43748,4,06-08 20:00,신방동,0.064
43749,4,06-08 21:00,신방동,0.064
43750,4,06-08 22:00,신방동,0.088
43751,4,06-08 23:00,신방동,0.064
43752,4,06-09 00:00,신방동,0.064
43753,4,06-09 01:00,신방동,0.06
43754,4,06-09 02:00,신방동,0.068
43755,4,06-09 03:00,신방동,0.06
43756,4,06-09 04:00,신방동,0.064
43757,4,06-09 05:00,신방동,0.064
43758,4,06-09 06:00,신방동,0.056
43759,4,06-09 07:00,신방동,0.06
43760,4,06-09 08:00,신방동,0.068
43761,4,06-09 09:00,신방동,0.064
43762,4,06-09 10:00,신방동,0.06
43763,4,06-09 11:00,신방동,0.056
43764,4,06-09 12:00,신방동,0.048
43765,4,06-09 13:00,신방동,0.052000000000000005
43766,4,06-09 14:00,신방동,0.056
43767,4,06-09 15:00,신방동,0.052000000000000005
43768,4,06-09 16:00,신방동,0.06
43769,4,06-09 17:00,신방동,0.052000000000000005
43770,4,06-09 18:00,신방동,0.056
43771,4,06-09 19:00,신방동,0.068
43772,4,06-09 20:00,신방동,0.06
43773,4,06-09 21:00,신방동,0.064
43774,4,06-09 22:00,신방동,0.056
43775,4,06-09 23:00,신방동,0.056
43776,4,06-12 00:00,신방동,0.068
43777,4,06-12 01:00,신방동,0.07200000000000001
43778,4,06-12 02:00,신방동,0.07200000000000001
43779,4,06-12 03:00,신방동,0.064
43780,4,06-12 04:00,신방동,0.06
43781,4,06-12 05:00,신방동,0.052000000000000005
43782,4,06-12 06:00,신방동,0.06
43783,4,06-12 07:00,신방동,0.064
43784,4,06-12 08:00,신방동,0.06
43785,4,06-12 09:00,신방동,0.064
43786,4,06-12 10:00,신방동,0.06
43787,4,06-12 11:00,신방동,0.056
43788,4,06-12 12:00,신방동,0.064
43789,4,06-12 13:00,신방동,0.056
43790,4,06-12 14:00,신방동,0.056
43791,4,06-12 15:00,신방동,0.048
43792,4,06-12 16:00,신방동,0.044
43793,4,06-12 17:00,신방동,0.052000000000000005
43794,4,06-12 18:00,신방동,0.068
43795,4,06-12 19:00,신방동,0.056
43796,4,06-12 20:00,신방동,0.06
43797,4,06-12 21:00,신방동,0.056
43798,4,06-12 22:00,신방동,0.056
43799,4,06-12 23:00,신방동,0.06
43800,4,06-13 00:00,신방동,0.064
43801,4,06-13 01:00,신방동,0.056
43802,4,06-13 02:00,신방동,0.056
43803,4,06-13 03:00,신방동,0.052000000000000005
43804,4,06-13 04:00,신방동,0.052000000000000005
43805,4,06-13 05:00,신방동,0.044
43806,4,06-13 06:00,신방동,0.06
43807,4,06-13 07:00,신방동,0.044
43808,4,06-13 08:00,신방동,0.048
43809,4,06-13 09:00,신방동,0.044
43810,4,06-13 10:00,신방동,0.056
43811,4,06-13 11:00,신방동,0.052000000000000005
43812,4,06-13 12:00,신방동,0.048
43813,4,06-13 13:00,신방동,0.052000000000000005
43814,4,06-13 14:00,신방동,0.048
43815,4,06-13 15:00,신방동,0.028
43816,4,06-13 16:00,신방동,0.036000000000000004
43817,4,06-13 17:00,신방동,0.044
43818,4,06-13 18:00,신방동,0.044
43819,4,06-13 19:00,신방동,0.044
43820,4,06-13 20:00,신방동,0.052000000000000005
43821,4,06-13 21:00,신방동,0.06
43822,4,06-13 22:00,신방동,0.08
43823,4,06-13 23:00,신방동,0.048
43824,4,06-14 00:00,신방동,0.056
43825,4,06-14 01:00,신방동,0.048
43826,4,06-14 02:00,신방동,0.056
43827,4,06-14 03:00,신방동,0.044
43828,4,06-14 04:00,신방동,0.048
43829,4,06-14 05:00,신방동,0.052000000000000005
43830,4,06-14 06:00,신방동,0.044
43831,4,06-14 07:00,신방동,0.044
43832,4,06-14 08:00,신방동,0.052000000000000005
43833,4,06-14 09:00,신방동,0.044
43834,4,06-14 10:00,신방동,0.048
43835,4,06-14 11:00,신방동,0.044
43836,4,06-14 12:00,신방동,0.04
43837,4,06-14 13:00,신방동,0.04
43838,4,06-14 14:00,신방동,0.044
43839,4,06-14 15:00,신방동,0.036000000000000004
43840,4,06-14 16:00,신방동,0.048
43841,4,06-14 17:00,신방동,0.04
43842,4,06-14 18:00,신방동,0.04
43843,4,06-14 19:00,신방동,0.056
43844,4,06-14 20:00,신방동,0.044
43845,4,06-14 21:00,신방동,0.052000000000000005
43846,4,06-14 22:00,신방동,0.048
43847,4,06-14 23:00,신방동,0.04
43848,4,06-17 00:00,신방동,0.012
43849,4,06-17 01:00,신방동,0.02
43850,4,06-17 02:00,신방동,0.016
43851,4,06-17 03:00,신방동,0.012
43852,4,06-17 04:00,신방동,0.02
43853,4,06-17 05:00,신방동,0.016
43854,4,06-17 06:00,신방동,0.016
43855,4,06-17 07:00,신방동,0.02
43856,4,06-17 08:00,신방동,0.02
43857,4,06-17 09:00,신방동,0.028
43858,4,06-17 10:00,신방동,0.028
43859,4,06-17 11:00,신방동,0.024
43860,4,06-17 12:00,신방동,0.032
43861,4,06-17 13:00,신방동,0.032
43862,4,06-17 14:00,신방동,0.028
43863,4,06-17 15:00,신방동,0.032
43864,4,06-17 16:00,신방동,0.028
43865,4,06-17 17:00,신방동,0.028
43866,4,06-17 18:00,신방동,0.044
43867,4,06-17 19:00,신방동,0.028
43868,4,06-17 20:00,신방동,0.032
43869,4,06-17 21:00,신방동,0.028
43870,4,06-17 22:00,신방동,0.028
43871,4,06-17 23:00,신방동,0.028
43872,4,06-18 00:00,신방동,0.028
43873,4,06-18 01:00,신방동,0.028
43874,4,06-18 02:00,신방동,0.028
43875,4,06-18 03:00,신방동,0.04
43876,4,06-18 04:00,신방동,0.032
43877,4,06-18 05:00,신방동,0.028
43878,4,06-18 06:00,신방동,0.04
43879,4,06-18 07:00,신방동,0.032
43880,4,06-18 08:00,신방동,0.032
43881,4,06-18 09:00,신방동,0.028
43882,4,06-18 10:00,신방동,0.036000000000000004
43883,4,06-18 11:00,신방동,0.032
43884,4,06-18 12:00,신방동,0.032
43885,4,06-18 13:00,신방동,0.036000000000000004
43886,4,06-18 14:00,신방동,0.032
43887,4,06-18 15:00,신방동,0.032
43888,4,06-18 16:00,신방동,0.032
43889,4,06-18 17:00,신방동,0.032
43890,4,06-18 18:00,신방동,0.036000000000000004
43891,4,06-18 19:00,신방동,0.032
43892,4,06-18 20:00,신방동,0.036000000000000004
43893,4,06-18 21:00,신방동,0.04
43894,4,06-18 22:00,신방동,0.056
43895,4,06-18 23:00,신방동,0.036000000000000004
43896,4,06-19 00:00,신방동,0.044
43897,4,06-19 01:00,신방동,0.032
43898,4,06-19 02:00,신방동,0.04
43899,4,06-19 03:00,신방동,0.036000000000000004
43900,4,06-19 04:00,신방동,0.044
43901,4,06-19 05:00,신방동,0.04
43902,4,06-19 06:00,신방동,0.032
43903,4,06-19 07:00,신방동,0.036000000000000004
43904,4,06-19 08:00,신방동,0.044
43905,4,06-19 09:00,신방동,0.04
43906,4,06-19 10:00,신방동,0.04
43907,4,06-19 11:00,신방동,0.036000000000000004
43908,4,06-19 12:00,신방동,0.036000000000000004
43909,4,06-19 13:00,신방동,0.032
43910,4,06-19 14:00,신방동,0.044
43911,4,06-19 15:00,신방동,0.04
43912,4,06-19 16:00,신방동,0.048
43913,4,06-19 17:00,신방동,0.04
43914,4,06-19 18:00,신방동,0.04
43915,4,06-19 19:00,신방동,0.052000000000000005
43916,4,06-19 20:00,신방동,0.04
43917,4,06-19 21:00,신방동,0.048
43918,4,06-19 22:00,신방동,0.044
43919,4,06-19 23:00,신방동,0.048
43920,4,06-22 00:00,신방동,0.136
43921,4,06-22 01:00,신방동,0.136
43922,4,06-22 02:00,신방동,0.136
43923,4,06-22 03:00,신방동,0.128
43924,4,06-22 04:00,신방동,0.12
43925,4,06-22 05:00,신방동,0.112
43926,4,06-22 06:00,신방동,0.112
43927,4,06-22 07:00,신방동,0.12
43928,4,06-22 08:00,신방동,0.10400000000000001
43929,4,06-22 09:00,신방동,0.108
43930,4,06-22 10:00,신방동,0.088
43931,4,06-22 11:00,신방동,0.088
43932,4,06-22 12:00,신방동,0.088
43933,4,06-22 13:00,신방동,0.088
43934,4,06-22 14:00,신방동,0.076
43935,4,06-22 15:00,신방동,0.084
43936,4,06-22 16:00,신방동,0.08
43937,4,06-22 17:00,신방동,0.084
43938,4,06-22 18:00,신방동,0.084
43939,4,06-22 19:00,신방동,0.092
43940,4,06-22 20:00,신방동,0.084
43941,4,06-22 21:00,신방동,0.088
43942,4,06-22 22:00,신방동,0.092
43943,4,06-22 23:00,신방동,0.084
43944,4,06-23 00:00,신방동,0.088
43945,4,06-23 01:00,신방동,0.08
43946,4,06-23 02:00,신방동,0.08
43947,4,06-23 03:00,신방동,0.07200000000000001
43948,4,06-23 04:00,신방동,0.07200000000000001
43949,4,06-23 05:00,신방동,0.076
43950,4,06-23 06:00,신방동,0.092
43951,4,06-23 07:00,신방동,0.07200000000000001
43952,4,06-23 08:00,신방동,0.076
43953,4,06-23 09:00,신방동,0.056
43954,4,06-23 10:00,신방동,0.076
43955,4,06-23 11:00,신방동,0.064
43956,4,06-23 12:00,신방동,0.07200000000000001
43957,4,06-23 13:00,신방동,0.064
43958,4,06-23 14:00,신방동,0.064
43959,4,06-23 15:00,신방동,0.056
43960,4,06-23 16:00,신방동,0.056
43961,4,06-23 17:00,신방동,0.068
43962,4,06-23 18:00,신방동,0.064
43963,4,06-23 19:00,신방동,0.056
43964,4,06-23 20:00,신방동,0.068
43965,4,06-23 21:00,신방동,0.064
43966,4,06-23 22:00,신방동,0.092
43967,4,06-23 23:00,신방동,0.07200000000000001
43968,4,06-24 00:00,신방동,0.068
43969,4,06-24 01:00,신방동,0.068
43970,4,06-24 02:00,신방동,0.076
43971,4,06-24 03:00,신방동,0.068
43972,4,06-24 04:00,신방동,0.07200000000000001
43973,4,06-24 05:00,신방동,0.07200000000000001
43974,4,06-24 06:00,신방동,0.068
43975,4,06-24 07:00,신방동,0.064
43976,4,06-24 08:00,신방동,0.07200000000000001
43977,4,06-24 09:00,신방동,0.068
43978,4,06-24 10:00,신방동,0.056
43979,4,06-24 11:00,신방동,0.06
43980,4,06-24 12:00,신방동,0.052000000000000005
43981,4,06-24 13:00,신방동,0.056
